year,state,name,total_babies,primary_sex,primary_sex_ratio,per_100k_in_state
2015,US,Rohan,388,M,98.7,10.6
2015,US,Aryan,388,M,92.5,10.6
2015,US,Forrest,387,M,100,10.6
2015,US,Guillermo,387,M,100,10.6
2015,US,Mack,387,M,100,10.6
2015,US,Zechariah,387,M,100,10.6
2015,US,Eddie,387,M,98.4,10.6
2015,US,Arian,386,M,89.9,10.5
2015,US,Kamdyn,383,M,71.8,10.4
2015,US,Makai,381,M,96.9,10.4
2015,US,Flynn,381,M,94.5,10.4
2015,US,Bronson,380,M,100,10.4
2015,US,Langston,380,M,95,10.4
2015,US,Kaysen,379,M,91.3,10.3
2015,US,Jefferson,378,M,100,10.3
2015,US,Terrance,376,M,100,10.3
2015,US,Marc,375,M,100,10.2
2015,US,Valentino,375,M,100,10.2
2015,US,Demetrius,374,M,100,10.2
2015,US,Santana,374,M,68.2,10.2
2015,US,Hezekiah,371,M,100,10.1
2015,US,Dominique,370,M,63.8,10.1
2015,US,Alessandro,369,M,100,10.1
2015,US,Rex,369,M,100,10.1
2015,US,Bentlee,369,M,85.6,10.1
2015,US,Callum,368,M,100,10
2015,US,Blaze,366,M,95.6,10
2015,US,Lucca,366,M,86.9,10
2015,US,Casen,364,M,100,9.9
2015,US,Tripp,364,M,100,9.9
2015,US,Stanley,363,M,100,9.9
2015,US,Elian,362,M,100,9.9
2015,US,Melvin,361,M,100,9.8
2015,US,Keagan,361,M,80.6,9.8
2015,US,Jamir,360,M,100,9.8
2015,US,Zain,360,M,95.8,9.8
2015,US,Brecken,359,M,93,9.8
2015,US,Axton,358,M,100,9.8
2015,US,Branson,358,M,100,9.8
2015,US,Adonis,356,M,100,9.7
2015,US,Thaddeus,355,M,100,9.7
2015,US,Ray,355,M,97.5,9.7
2015,US,Alden,355,M,95.8,9.7
2015,US,Zeke,354,M,100,9.7
2015,US,Tommy,351,M,100,9.6
2015,US,Carmelo,350,M,100,9.5
2015,US,Bruno,347,M,100,9.5
2015,US,Crew,347,M,98.6,9.5
2015,US,Jedidiah,347,M,98.6,9.5
2015,US,Cory,347,M,96.8,9.5
2015,US,Rodney,342,M,100,9.3
2015,US,Ares,342,M,98.5,9.3
2015,US,Miller,342,M,79.2,9.3
2015,US,Clay,341,M,100,9.3
2015,US,Tomas,341,M,100,9.3
2015,US,Jadiel,339,M,100,9.2
2015,US,Ronnie,338,M,90.5,9.2
2015,US,Mayson,337,M,87.2,9.2
2015,US,Samir,335,M,98.5,9.1
2015,US,Brodie,335,M,96.4,9.1
2015,US,Chaim,334,M,100,9.1
2015,US,Nickolas,334,M,100,9.1
2015,US,Lamar,334,M,82,9.1
2015,US,Kareem,333,M,100,9.1
2015,US,Xzavier,333,M,100,9.1
2015,US,Kaison,332,M,100,9.1
2015,US,Alonso,331,M,100,9
2015,US,Amos,331,M,100,9
2015,US,Vicente,331,M,100,9
2015,US,Briggs,331,M,97,9
2015,US,Yosef,330,M,100,9
2015,US,Ford,329,M,98.5,9
2015,US,Jamal,328,M,100,8.9
2015,US,Jon,328,M,100,8.9
2015,US,Dayton,326,M,94.8,8.9
2015,US,Bobby,325,M,100,8.9
2015,US,Brett,325,M,98.5,8.9
2015,US,Aron,324,M,100,8.8
2015,US,Ben,324,M,100,8.8
2015,US,Cain,323,M,100,8.8
2015,US,Westin,323,M,97.8,8.8
2015,US,Dash,323,M,95.7,8.8
2015,US,Lachlan,323,M,95,8.8
2015,US,Davion,321,M,100,8.8
2015,US,Kody,320,M,95.6,8.7
2015,US,Wayne,319,M,100,8.7
2015,US,Zackary,319,M,100,8.7
2015,US,Apollo,318,M,100,8.7
2015,US,Joziah,318,M,100,8.7
2015,US,Darian,318,M,92.8,8.7
2015,US,Brantlee,317,M,95,8.6
2015,US,Hassan,316,M,100,8.6
2015,US,Kole,316,M,98.1,8.6
2015,US,Vance,314,M,100,8.6
2015,US,Marcelo,313,M,100,8.5
2015,US,Axl,312,M,100,8.5
2015,US,Jermaine,312,M,100,8.5
2015,US,Shaun,312,M,98.4,8.5
2015,US,Chad,311,M,100,8.5
2015,US,Gerald,310,M,100,8.5
2015,US,Marcel,310,M,98.4,8.5
2015,US,Blaise,307,M,92.2,8.4
2015,US,Kolten,305,M,100,8.3
2015,US,Stetson,305,M,100,8.3
2015,US,Kolby,305,M,88.5,8.3
2015,US,Harlan,304,M,89.1,8.3
2015,US,Willie,303,M,100,8.3
2015,US,Grey,303,M,76.9,8.3
2015,US,Jeffery,302,M,100,8.2
2015,US,Kohen,301,M,98.3,8.2
2015,US,Graysen,301,M,89,8.2
2015,US,Maxim,300,M,100,8.2
2015,US,Augustine,299,M,91.3,8.2
2015,US,Harry,298,M,100,8.1
2015,US,Leandro,298,M,100,8.1
2015,US,Duncan,297,M,98.3,8.1
2015,US,Aaden,296,M,100,8.1
2015,US,Yousef,296,M,100,8.1
2015,US,Canaan,296,M,95.6,8.1
2015,US,Sonny,296,M,91.2,8.1
2015,US,Rene,295,M,93.6,8
2015,US,Van,295,M,91.9,8
2015,US,Enoch,294,M,100,8
2015,US,Neymar,294,M,100,8
2015,US,Giovani,293,M,100,8
2015,US,Ira,293,M,66.9,8
2015,US,Alfonso,292,M,100,8
2015,US,Anders,291,M,100,7.9
2015,US,Braeden,291,M,100,7.9
2015,US,Dwayne,291,M,100,7.9
2015,US,Maison,291,M,91.8,7.9
2015,US,Felipe,290,M,100,7.9
2015,US,Harlem,290,M,69.3,7.9
2015,US,Fisher,289,M,100,7.9
2015,US,Stefan,289,M,100,7.9
2015,US,Trace,287,M,100,7.8
2015,US,Aydin,286,M,100,7.8
2015,US,Amare,286,M,93.4,7.8
2015,US,Anson,285,M,100,7.8
2015,US,Clyde,284,M,100,7.7
2015,US,Maxton,283,M,100,7.7
2015,US,Yael,282,M,63.1,7.7
2015,US,Hollis,282,M,62.4,7.7
2015,US,Alexzander,281,M,100,7.7
2015,US,Billy,281,M,100,7.7
2015,US,Harold,281,M,100,7.7
2015,US,Justus,281,M,91.1,7.7
2015,US,Haiden,280,M,74.3,7.6
2015,US,Castiel,279,M,98.2,7.6
2015,US,Gordon,277,M,100,7.6
2015,US,Houston,277,M,94.9,7.6
2015,US,Braylin,277,M,70.4,7.6
2015,US,Terrence,276,M,100,7.5
2015,US,Vincenzo,276,M,100,7.5
2015,US,Zaire,276,M,91.7,7.5
2015,US,Marlon,275,M,100,7.5
2015,US,Eugene,272,M,100,7.4
2015,US,Lochlan,272,M,97.4,7.4
2015,US,Kannon,272,M,96.3,7.4
2015,US,Adrien,272,M,95.6,7.4
2015,US,Kase,271,M,100,7.4
2015,US,Chevy,270,M,77,7.4
2015,US,Junior,269,M,100,7.3
2015,US,Heath,268,M,100,7.3
2015,US,Rogelio,268,M,100,7.3
2015,US,Will,268,M,100,7.3
2015,US,Dariel,268,M,97,7.3
2015,US,Kymani,268,M,84,7.3
2015,US,Joan,268,M,63.1,7.3
2015,US,Ameer,267,M,100,7.3
2015,US,Jerome,267,M,100,7.3
2015,US,Jordy,267,M,94.4,7.3
2015,US,Micheal,266,M,100,7.3
2015,US,Damari,266,M,91,7.3
2015,US,Cristiano,265,M,100,7.2
2015,US,Giancarlo,265,M,100,7.2
2015,US,Henrik,265,M,100,7.2
2015,US,Bode,263,M,100,7.2
2015,US,Camron,263,M,100,7.2
2015,US,Otis,263,M,100,7.2
2015,US,Rudy,263,M,97,7.2
2015,US,Vaughn,263,M,94.7,7.2
2015,US,Hugh,262,M,100,7.1
2015,US,Konnor,262,M,100,7.1
2015,US,Emmet,261,M,100,7.1
2015,US,Maximo,261,M,100,7.1
2015,US,Cedric,260,M,100,7.1
2015,US,Magnus,260,M,100,7.1
2015,US,Draven,259,M,100,7.1
2015,US,Javon,259,M,100,7.1
2015,US,Zavier,259,M,100,7.1
2015,US,Markus,258,M,100,7
2015,US,Brice,257,M,95.3,7
2015,US,Semaj,256,M,77.7,7
2015,US,Reyansh,255,M,100,7
2015,US,Avi,255,M,85.5,7
2015,US,Misael,254,M,100,6.9
2015,US,Ever,254,M,57.5,6.9
2015,US,Abdiel,253,M,100,6.9
2015,US,Davian,253,M,100,6.9
2015,US,Reginald,252,M,100,6.9
2015,US,Benton,251,M,100,6.8
2015,US,Darwin,251,M,100,6.8
2015,US,Franco,251,M,100,6.8
2015,US,Jairo,251,M,100,6.8
2015,US,Jonathon,251,M,100,6.8
2015,US,Reuben,251,M,100,6.8
2015,US,Urijah,251,M,100,6.8
2015,US,Vivaan,251,M,100,6.8
2015,US,Brent,250,M,100,6.8
2015,US,Gauge,250,M,100,6.8
2015,US,Brighton,249,M,59,6.8
2015,US,Coleman,248,M,100,6.8
2015,US,Zaid,248,M,100,6.8
2015,US,Terrell,247,M,100,6.7
2015,US,Kenny,246,M,100,6.7
2015,US,Judson,243,M,100,6.6
2015,US,Kalel,242,M,100,6.6
2015,US,Turner,242,M,95,6.6
2015,US,Jesiah,242,M,71.5,6.6
2015,US,Rylen,241,M,75.5,6.6
2015,US,Braiden,240,M,100,6.5
2015,US,Brenden,240,M,100,6.5
2015,US,Coen,240,M,100,6.5
2015,US,Javion,240,M,100,6.5
2015,US,Thatcher,240,M,100,6.5
2015,US,Rey,239,M,100,6.5
2015,US,Dilan,238,M,100,6.5
2015,US,Dimitri,237,M,100,6.5
2015,US,Immanuel,237,M,100,6.5
2015,US,Mustafa,237,M,100,6.5
2015,US,Ulises,237,M,100,6.5
2015,US,Alvaro,236,M,100,6.4
2015,US,Eliseo,236,M,100,6.4
2015,US,Anakin,235,M,100,6.4
2015,US,Craig,235,M,100,6.4
2015,US,Rocky,235,M,97.4,6.4
2015,US,Huxley,235,M,91.1,6.4
2015,US,Wilder,235,M,91.1,6.4
2015,US,Murphy,235,M,63,6.4
2015,US,Dario,234,M,100,6.4
2015,US,Santos,234,M,100,6.4
2015,US,Gibson,234,M,93.6,6.4
2015,US,Ishaan,233,M,100,6.4
2015,US,Jonael,232,M,100,6.3
2015,US,Karsen,232,M,78.4,6.3
2015,US,Alfred,231,M,100,6.3
2015,US,Tyrone,231,M,100,6.3
2015,US,Valentin,231,M,100,6.3
2015,US,Brixton,231,M,89.6,6.3
2015,US,Jadon,230,M,100,6.3
2015,US,Ignacio,229,M,100,6.2
2015,US,Riaan,229,M,100,6.2
2015,US,Ephraim,228,M,100,6.2
2015,US,Marquis,228,M,100,6.2
2015,US,Kylen,228,M,91.7,6.2
2015,US,Musa,227,M,100,6.2
2015,US,Cairo,227,M,96.9,6.2
2015,US,Keenan,226,M,100,6.2
2015,US,Ridge,226,M,100,6.2
2015,US,Kamren,226,M,95.1,6.2
2015,US,Aydan,226,M,94.7,6.2
2015,US,Korbyn,226,M,75.2,6.2
2015,US,Perry,226,M,61.5,6.2
2015,US,Chace,225,M,100,6.1
2015,US,Rodolfo,225,M,100,6.1
2015,US,Darrell,224,M,100,6.1
2015,US,Steve,224,M,100,6.1
2015,US,Davin,224,M,96,6.1
2015,US,Agustin,223,M,100,6.1
2015,US,Jaziel,223,M,100,6.1
2015,US,Ayan,222,M,91,6.1
2015,US,Kamron,221,M,95.9,6
2015,US,Jean,221,M,69.7,6
2015,US,Boone,220,M,100,6
2015,US,Kashton,220,M,100,6
2015,US,Rashad,220,M,100,6
2015,US,Jabari,219,M,100,6
2015,US,Kye,219,M,95.4,6
2015,US,Rayyan,219,M,90.4,6
2015,US,Quintin,218,M,100,5.9
2015,US,Seamus,218,M,100,5.9
2015,US,Bodie,218,M,97.7,5.9
2015,US,Louie,218,M,97.7,5.9
2015,US,Kaeden,218,M,97.2,5.9
2015,US,Juelz,218,M,95,5.9
2015,US,Taj,218,M,91.7,5.9
2015,US,Kooper,218,M,91.3,5.9
2015,US,Aries,218,M,70.2,5.9
2015,US,Aven,218,M,61,5.9
2015,US,Rolando,217,M,100,5.9
2015,US,Camilo,216,M,100,5.9
2015,US,Triston,216,M,100,5.9
2015,US,Yehuda,216,M,100,5.9
2015,US,Cristopher,215,M,100,5.9
2015,US,Ernest,215,M,100,5.9
2015,US,Jamarion,215,M,100,5.9
2015,US,Salvatore,215,M,100,5.9
2015,US,Kaidyn,215,M,71.6,5.9
2015,US,Anton,214,M,100,5.8
2015,US,Jovani,214,M,100,5.8
2015,US,Zyaire,213,M,89.2,5.8
2015,US,Achilles,212,M,100,5.8
2015,US,Ramsey,212,M,60.8,5.8
2015,US,Aarush,211,M,100,5.8
2015,US,Deangelo,211,M,100,5.8
2015,US,Yadiel,211,M,100,5.8
2015,US,Yahya,211,M,100,5.8
2015,US,Rian,211,M,58.3,5.8
2015,US,Merrick,210,M,90.5,5.7
2015,US,Boden,209,M,100,5.7
2015,US,Ean,209,M,100,5.7
2015,US,Todd,209,M,100,5.7
2015,US,Truman,209,M,100,5.7
2015,US,Camren,209,M,97.6,5.7
2015,US,Harris,209,M,96.7,5.7
2015,US,Gilbert,208,M,100,5.7
2015,US,Tristian,208,M,96.6,5.7
2015,US,Koda,208,M,92.3,5.7
2015,US,Dangelo,207,M,100,5.6
2015,US,Osvaldo,207,M,100,5.6
2015,US,Tristin,207,M,88.4,5.6
2015,US,Bishop,206,M,100,5.6
2015,US,Freddy,206,M,100,5.6
2015,US,Maddux,206,M,91.3,5.6
2015,US,Malaki,205,M,100,5.6
2015,US,Foster,205,M,95.1,5.6
2015,US,Deshawn,204,M,100,5.6
2015,US,Jayvion,204,M,100,5.6
2015,US,Leroy,204,M,100,5.6
2015,US,Aidyn,204,M,85.8,5.6
2015,US,Lian,204,M,80.9,5.6
2015,US,Jaydon,203,M,100,5.5
2015,US,Jericho,203,M,97.5,5.5
2015,US,Antoine,202,M,100,5.5
2015,US,Tyree,202,M,100,5.5
2015,US,Bridger,202,M,97.5,5.5
2015,US,Simeon,201,M,100,5.5
2015,US,Makhi,200,M,96.5,5.5
2015,US,Brysen,199,M,100,5.4
2015,US,Clinton,199,M,100,5.4
2015,US,Deon,199,M,100,5.4
2015,US,Fox,199,M,97,5.4
2015,US,Eliot,199,M,86.9,5.4
2015,US,Jair,198,M,100,5.4
2015,US,Yaakov,198,M,100,5.4
2015,US,Westley,198,M,97.5,5.4
2015,US,Carsen,198,M,82.8,5.4
2015,US,Abner,197,M,100,5.4
2015,US,Keanu,197,M,100,5.4
2015,US,Koen,197,M,100,5.4
2015,US,Ramiro,197,M,100,5.4
2015,US,Eliezer,196,M,100,5.3
2015,US,Isai,196,M,100,5.3
2015,US,Khalid,196,M,100,5.3
2015,US,Yisroel,196,M,100,5.3
2015,US,Mccoy,196,M,96.4,5.3
2015,US,Greysen,196,M,90.8,5.3
2015,US,Danilo,195,M,100,5.3
2015,US,Alistair,194,M,100,5.3
2015,US,Mike,194,M,100,5.3
2015,US,Randall,193,M,100,5.3
2015,US,Konner,193,M,94.8,5.3
2015,US,Corbyn,193,M,88.1,5.3
2015,US,Jaidyn,193,M,50.8,5.3
2015,US,Howard,192,M,100,5.2
2015,US,Zamir,192,M,100,5.2
2015,US,Gatlin,192,M,97.4,5.2
2015,US,Cortez,191,M,100,5.2
2015,US,Darryl,191,M,100,5.2
2015,US,Garrison,191,M,100,5.2
2015,US,Shmuel,191,M,100,5.2
2015,US,Jamar,190,M,100,5.2
2015,US,Krish,190,M,100,5.2
2015,US,Jai,190,M,76.3,5.2
2015,US,Gilberto,189,M,100,5.2
2015,US,Jovanni,189,M,100,5.2
2015,US,Brayson,188,M,100,5.1
2015,US,Derick,188,M,100,5.1
2015,US,Aston,188,M,94.7,5.1
2015,US,Darien,187,M,100,5.1
2015,US,Efrain,187,M,100,5.1
2015,US,Tadeo,187,M,100,5.1
2015,US,Ahmir,186,M,100,5.1
2015,US,Denzel,186,M,100,5.1
2015,US,Gino,186,M,100,5.1
2015,US,Jaycob,186,M,100,5.1
2015,US,Leif,186,M,100,5.1
2015,US,Jaxx,186,M,95.2,5.1
2015,US,Gray,186,M,75.8,5.1
2015,US,Branden,185,M,100,5
2015,US,Octavio,185,M,100,5
2015,US,Roderick,185,M,100,5
2015,US,Wesson,185,M,100,5
2015,US,Youssef,185,M,100,5
2015,US,Zayd,185,M,100,5
2015,US,Britton,184,M,57.6,5
2015,US,Imran,183,M,100,5
2015,US,Lyle,183,M,100,5
2015,US,Ralph,182,M,100,5
2015,US,Sami,182,M,92.3,5
2015,US,Alaric,181,M,100,4.9
2015,US,Decker,181,M,100,4.9
2015,US,Demarcus,181,M,100,4.9
2015,US,Clarence,180,M,100,4.9
2015,US,Elvis,180,M,100,4.9
2015,US,Karl,180,M,100,4.9
2015,US,Kenton,180,M,100,4.9
2015,US,Ulysses,180,M,100,4.9
2015,US,Austen,180,M,66.1,4.9
2015,US,Isa,180,M,61.1,4.9
2015,US,Aayden,179,M,100,4.9
2015,US,Gerard,179,M,100,4.9
2015,US,Karim,179,M,100,4.9
2015,US,Gavyn,179,M,95.5,4.9
2015,US,Ollie,178,M,68.5,4.9
2015,US,Dale,177,M,100,4.8
2015,US,Lenny,177,M,92.7,4.8
2015,US,Lyndon,177,M,86.4,4.8
2015,US,Ryley,177,M,52.5,4.8
2015,US,Isiah,176,M,100,4.8
2015,US,Mac,176,M,100,4.8
2015,US,Yaseen,176,M,100,4.8
2015,US,Deegan,176,M,97.2,4.8
2015,US,Jorden,176,M,87.5,4.8
2015,US,Zyon,176,M,83.5,4.8
2015,US,Mikah,176,M,68.2,4.8
2015,US,Cormac,175,M,100,4.8
2015,US,Kale,175,M,100,4.8
2015,US,Keller,175,M,89.7,4.8
2015,US,Adler,175,M,87.4,4.8
2015,US,Eason,174,M,100,4.7
2015,US,Dashiell,173,M,100,4.7
2015,US,Jaxxon,173,M,100,4.7
2015,US,Nigel,173,M,100,4.7
2015,US,Shepherd,173,M,100,4.7
2015,US,Jordi,173,M,90.8,4.7
2015,US,Edmund,172,M,100,4.7
2015,US,Trystan,172,M,93.6,4.7
2015,US,Reynaldo,171,M,100,4.7
2015,US,Tyrell,171,M,100,4.7
2015,US,Koa,171,M,94.2,4.7
2015,US,Brogan,171,M,90.6,4.7
2015,US,Brendon,170,M,100,4.6
2015,US,Colson,170,M,100,4.6
2015,US,Izayah,170,M,100,4.6
2015,US,Jaylon,170,M,97.1,4.6
2015,US,Maxx,170,M,96.5,4.6
2015,US,Amar,170,M,92.4,4.6
2015,US,Brenton,169,M,100,4.6
2015,US,Giovanny,169,M,100,4.6
2015,US,Menachem,169,M,100,4.6
2015,US,Pierre,169,M,100,4.6
2015,US,Shlomo,169,M,100,4.6
2015,US,Jad,168,M,100,4.6
2015,US,Jeremias,168,M,100,4.6
2015,US,Johnathon,168,M,100,4.6
2015,US,Daryl,168,M,95.2,4.6
2015,US,Cedar,168,M,64.9,4.6
2015,US,Damarion,167,M,100,4.6
2015,US,Gonzalo,167,M,100,4.6
2015,US,Kalvin,167,M,100,4.6
2015,US,Mordechai,167,M,100,4.6
2015,US,Vladimir,167,M,100,4.6
2015,US,Aedan,166,M,100,4.5
2015,US,Jarrett,165,M,100,4.5
2015,US,Stephan,165,M,100,4.5
2015,US,Ross,165,M,95.2,4.5
2015,US,Smith,165,M,93.3,4.5
2015,US,Cristobal,164,M,100,4.5
2015,US,Finnian,164,M,100,4.5
2015,US,Glenn,164,M,100,4.5
2015,US,Lathan,164,M,100,4.5
2015,US,Jayse,164,M,96.3,4.5
2015,US,Linden,164,M,52.4,4.5
2015,US,Corban,163,M,100,4.4
2015,US,Deklan,163,M,100,4.4
2015,US,Gus,163,M,100,4.4
2015,US,Kabir,163,M,100,4.4
2015,US,Mariano,163,M,100,4.4
2015,US,Davon,162,M,100,4.4
2015,US,Jovan,162,M,100,4.4
2015,US,Destin,162,M,87.7,4.4
2015,US,Linus,161,M,100,4.4
2015,US,Lucien,161,M,100,4.4
2015,US,Stone,161,M,95.7,4.4
2015,US,Kylar,161,M,63.4,4.4
2015,US,Ronaldo,160,M,100,4.4
2015,US,Yair,160,M,100,4.4
2015,US,Kyren,160,M,96.3,4.4
2015,US,Hakeem,159,M,100,4.3
2015,US,Syed,159,M,100,4.3
2015,US,Tiago,159,M,100,4.3
2015,US,Raylen,159,M,65.4,4.3
2015,US,Aditya,158,M,100,4.3
2015,US,Broderick,158,M,100,4.3
2015,US,Shimon,158,M,100,4.3
2015,US,Zev,158,M,100,4.3
2015,US,Jules,158,M,58.2,4.3
2015,US,Ansel,157,M,100,4.3
2015,US,Dhruv,157,M,100,4.3
2015,US,Ismail,157,M,100,4.3
2015,US,Jakobe,157,M,100,4.3
2015,US,Ledger,157,M,100,4.3
2015,US,Maksim,157,M,100,4.3
2015,US,Nikko,157,M,96.8,4.3
2015,US,Kent,156,M,100,4.3
2015,US,Slade,156,M,100,4.3
2015,US,Thorin,156,M,100,4.3
2015,US,Kyan,156,M,96.2,4.3
2015,US,Kallen,156,M,92.9,4.3
2015,US,Nikola,156,M,90.4,4.3
2015,US,Kiran,156,M,79.5,4.3
2015,US,Adolfo,155,M,100,4.2
2015,US,Marcello,155,M,100,4.2
2015,US,Mikael,155,M,100,4.2
2015,US,Jionni,155,M,96.1,4.2
2015,US,Noble,155,M,92.9,4.2
2015,US,Onyx,155,M,76.1,4.2
2015,US,Donte,154,M,100,4.2
2015,US,German,154,M,100,4.2
2015,US,Jet,154,M,95.5,4.2
2015,US,Maddix,154,M,87.7,4.2
2015,US,Arrow,154,M,61,4.2
2015,US,Cian,153,M,100,4.2
2015,US,Guy,153,M,100,4.2
2015,US,Wallace,153,M,100,4.2
2015,US,Zahir,153,M,100,4.2
2015,US,Mikel,153,M,96.7,4.2
2015,US,Kadyn,153,M,73.9,4.2
2015,US,Cornelius,152,M,100,4.1
2015,US,Milton,152,M,100,4.1
2015,US,Nick,152,M,100,4.1
2015,US,Raheem,152,M,100,4.1
2015,US,Benedict,151,M,100,4.1
2015,US,Bilal,151,M,100,4.1
2015,US,Kyron,151,M,100,4.1
2015,US,Neal,151,M,100,4.1
2015,US,Zephyr,151,M,83.4,4.1
2015,US,Auden,151,M,58.9,4.1
2015,US,Carmine,150,M,100,4.1
2015,US,Damion,150,M,100,4.1
2015,US,Viaan,150,M,100,4.1
2015,US,Zack,150,M,100,4.1
2015,US,Bernard,149,M,100,4.1
2015,US,Darnell,149,M,100,4.1
2015,US,Fredrick,149,M,100,4.1
2015,US,Gian,149,M,100,4.1
2015,US,Carver,149,M,94.6,4.1
2015,US,Elmer,148,M,100,4
2015,US,Dion,148,M,93.9,4
2015,US,Wiley,148,M,89.9,4
2015,US,Beck,147,M,100,4
2015,US,Ishmael,147,M,100,4
2015,US,Denim,147,M,66.7,4
2015,US,Alton,146,M,100,4
2015,US,Emir,146,M,100,4
2015,US,Josias,146,M,100,4
2015,US,Norman,146,M,100,4
2015,US,Yitzchok,146,M,100,4
2015,US,Torin,146,M,93.8,4
2015,US,Khari,146,M,72.6,4
2015,US,Kylin,146,M,53.4,4
2015,US,Archie,145,M,100,4
2015,US,Armaan,145,M,100,4
2015,US,Cael,145,M,100,4
2015,US,Clifford,145,M,100,4
2015,US,Humberto,145,M,100,4
2015,US,Marcellus,145,M,100,4
2015,US,Masen,145,M,100,4
2015,US,Ocean,145,M,55.2,4
2015,US,Payson,145,M,53.1,4
2015,US,Aleksander,144,M,100,3.9
2015,US,Kruz,144,M,100,3.9
2015,US,Meir,144,M,100,3.9
2015,US,Tayden,144,M,100,3.9
2015,US,Viktor,144,M,100,3.9
2015,US,Jakari,144,M,93.1,3.9
2015,US,Syncere,144,M,80.6,3.9
2015,US,Micaiah,144,M,66,3.9
2015,US,Aamir,143,M,100,3.9
2015,US,Aayan,143,M,100,3.9
2015,US,Andreas,143,M,100,3.9
2015,US,Bastian,143,M,100,3.9
2015,US,Cal,143,M,100,3.9
2015,US,Carlo,143,M,100,3.9
2015,US,Salman,143,M,100,3.9
2015,US,Tahj,143,M,95.8,3.9
2015,US,Sammy,143,M,87.4,3.9
2015,US,Eder,142,M,100,3.9
2015,US,Elam,142,M,100,3.9
2015,US,Mikhail,142,M,100,3.9
2015,US,Wes,142,M,100,3.9
2015,US,Bryer,142,M,84.5,3.9
2015,US,Jessiah,142,M,81,3.9
2015,US,Amarion,141,M,100,3.8
2015,US,Brennen,141,M,100,3.8
2015,US,Colter,141,M,100,3.8
2015,US,Vince,141,M,100,3.8
2015,US,Zaylen,141,M,95,3.8
2015,US,Keelan,141,M,93.6,3.8
2015,US,Tobin,141,M,90.1,3.8
2015,US,Rio,141,M,73,3.8
2015,US,Bently,140,M,100,3.8
2015,US,Cale,140,M,100,3.8
2015,US,Diesel,140,M,100,3.8
2015,US,Eamon,140,M,100,3.8
2015,US,Kaiser,140,M,100,3.8
2015,US,Gaige,140,M,95.7,3.8
2015,US,Everest,140,M,79.3,3.8
2015,US,Lenox,140,M,61.4,3.8
2015,US,Barry,139,M,100,3.8
2015,US,Quinten,139,M,100,3.8
2015,US,Jacobi,139,M,95.7,3.8
2015,US,Zakaria,139,M,92.1,3.8
2015,US,Devan,139,M,87.1,3.8
2015,US,Rome,139,M,85.6,3.8
2015,US,Caius,138,M,100,3.8
2015,US,Ewan,138,M,100,3.8
2015,US,Idris,138,M,100,3.8
2015,US,Ruger,138,M,100,3.8
2015,US,Jaydan,138,M,90.6,3.8
2015,US,Demari,138,M,89.9,3.8
2015,US,Braxtyn,138,M,85.5,3.8
2015,US,Abdulrahman,137,M,100,3.7
2015,US,Coy,137,M,100,3.7
2015,US,Daylen,137,M,100,3.7
2015,US,Graeme,137,M,100,3.7
2015,US,Johann,137,M,100,3.7
2015,US,Sheldon,137,M,100,3.7
2015,US,Forest,137,M,96.4,3.7
2015,US,Avion,137,M,93.4,3.7
2015,US,Jakai,137,M,92.7,3.7
2015,US,Khai,137,M,81,3.7
2015,US,Johnnie,137,M,77.4,3.7
2015,US,Tristyn,137,M,58.4,3.7
2015,US,Lev,136,M,100,3.7
2015,US,Lucius,136,M,100,3.7
2015,US,Marquise,136,M,100,3.7
2015,US,Leyton,136,M,86,3.7
2015,US,Amauri,136,M,80.9,3.7
2015,US,Shalom,136,M,64,3.7
2015,US,Ammar,135,M,100,3.7
2015,US,Hussein,135,M,100,3.7
2015,US,Johnpaul,135,M,100,3.7
2015,US,Keon,135,M,100,3.7
2015,US,Tzvi,135,M,100,3.7
2015,US,Kael,135,M,95.6,3.7
2015,US,Oren,135,M,94.8,3.7
2015,US,Hagen,135,M,85.9,3.7
2015,US,Ely,135,M,80.7,3.7
2015,US,Bear,134,M,100,3.7
2015,US,Pierson,134,M,100,3.7
2015,US,Rishi,134,M,100,3.7
2015,US,Adiel,134,M,96.3,3.7
2015,US,Alek,133,M,100,3.6
2015,US,Atreyu,133,M,100,3.6
2015,US,Avraham,133,M,100,3.6
2015,US,Jarvis,133,M,100,3.6
2015,US,Jenson,133,M,100,3.6
2015,US,Link,133,M,100,3.6
2015,US,Zephaniah,133,M,88,3.6
2015,US,Bryar,133,M,62.4,3.6
2015,US,Ander,132,M,100,3.6
2015,US,Baron,132,M,100,3.6
2015,US,Benicio,132,M,100,3.6
2015,US,Boaz,132,M,100,3.6
2015,US,Jaceon,132,M,100,3.6
2015,US,Jahmir,132,M,100,3.6
2015,US,Kilian,132,M,100,3.6
2015,US,Leeland,132,M,100,3.6
2015,US,Malakhi,132,M,100,3.6
2015,US,Pranav,132,M,100,3.6
2015,US,Rowdy,132,M,100,3.6
2015,US,Yoel,132,M,100,3.6
2015,US,Kanon,132,M,95.5,3.6
2015,US,Jaeden,132,M,93.2,3.6
2015,US,Tenzin,132,M,57.6,3.6
2015,US,Bernardo,131,M,100,3.6
2015,US,Cashton,131,M,100,3.6
2015,US,Francesco,131,M,100,3.6
2015,US,Xavi,131,M,100,3.6
2015,US,Lonnie,131,M,90.8,3.6
2015,US,Canyon,131,M,87,3.6
2015,US,Siddharth,130,M,100,3.5
2015,US,Gionni,130,M,96.2,3.5
